TITLE,class,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA TYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORIGIN,JASCO,,,,,,,,,,,,,,,,,,,,,,,,,,
OWNER,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE,21/09/28,,,,,,,,,,,,,,,,,,,,,,,,,,
TIME,16:11:38,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECTROMETER/DATA SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCALE,1033,,,,,,,,,,,,,,,,,,,,,,,,,,
RESOLUTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELTAX,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
XUNITS,NANOMETERS,,,,,,,,,,,,,,,,,,,,,,,,,,
YUNITS,CD [mdeg],,,,,,,,,,,,,,,,,,,,,,,,,,
Y2UNITS,HT [V],,,,,,,,,,,,,,,,,,,,,,,,,,
Y3UNITS,ABSORBANCE,,,,,,,,,,,,,,,,,,,,,,,,,,
FIRSTX,260,,,,,,,,,,,,,,,,,,,,,,,,,,
LASTX,190,,,,,,,,,,,,,,,,,,,,,,,,,,
NPOINTS,701,,,,,,,,,,,,,,,,,,,,,,,,,,
FIRSTY,0.17797,,,,,,,,,,,,,,,,,,,,,,,,,,
MAXY,12.60967,,,,,,,,,,,,,,,,,,,,,,,,,,
MINY,-5.51119,,,,,,,,,,,,,,,,,,,,,,,,,,
XYDATA,,,,,,,,,,pro. + buffer,,,,,,,,,buffer,,,,,,,,
223.6,-4.3624,266.991,0.904646,-4.3624,266.991,0.904646,-2.95224,266.646,0.900624,-3.24378,267.303,0.908277,-2.42177,267.14,0.90639,-1.58539,267.755,0.913544,1.2645,265.02,0.881605,0.511594,265.161,0.883258,1.29622,264.689,0.877722
223.5,-2.01079,267.106,0.905994,-2.01079,267.106,0.905994,-2.83479,266.725,0.901551,-2.75978,267.321,0.90849,-3.77287,267.009,0.904857,-4.14108,267.468,0.910198,1.51262,264.626,0.87698,1.9373,264.758,0.878535,1.73069,264.851,0.879625
223.4,-2.77219,267.013,0.904902,-2.77219,267.013,0.904902,-3.83128,267.126,0.906227,-3.1581,267.034,0.905148,-2.42832,267.726,0.913203,-2.42083,267.389,0.909288,1.59222,265.172,0.883394,0.629094,265.23,0.884068,0.367449,264.963,0.880939
223.3,-2.63802,267.278,0.907987,-2.63802,267.278,0.907987,-2.7611,267.14,0.90638,-3.34972,267.443,0.909914,-4.21922,267.316,0.908434,-3.03111,267.741,0.913381,1.19517,265.474,0.886927,0.664619,264.858,0.879708,1.49867,264.994,0.881302
223.2,-2.94563,267.205,0.907142,-2.94563,267.205,0.907142,-1.40688,267.306,0.908322,-2.42023,267.814,0.914231,-3.47176,267.423,0.909685,-3.85737,267.583,0.911539,0.211146,265.241,0.884199,0.62815,265.177,0.883452,1.98044,264.912,0.880336
223.1,-3.97575,267.415,0.90959,-3.97575,267.415,0.90959,-3.07203,267.539,0.911029,-2.38821,267.415,0.909586,-2.62166,267.452,0.910013,-3.76835,267.877,0.914963,1.28818,265.685,0.889395,0.342558,265.355,0.885528,0.588168,265.314,0.885055
223,-2.58667,267.545,0.911101,-2.58667,267.545,0.911101,-3.48484,267.425,0.909698,-2.55485,267.489,0.910454,-2.74162,267.645,0.912258,-2.45065,267.466,0.910178,1.76978,265.051,0.881974,1.99948,265.583,0.888207,1.6064,265.029,0.881712
222.9,-4.15171,267.484,0.910388,-4.15171,267.484,0.910388,-3.423,267.533,0.910961,-5.27602,267.418,0.909624,-3.16819,267.649,0.912314,-2.73653,267.663,0.912474,1.91954,265.516,0.887416,0.833052,265.562,0.887951,0.869622,265.746,0.89011
222.8,-3.11055,267.676,0.912627,-3.11055,267.676,0.912627,-3.08195,267.372,0.909092,-2.11973,267.866,0.91483,-4.60971,267.654,0.912373,-3.10097,267.723,0.913165,1.72709,265.856,0.891394,-0.457378,265.157,0.883213,1.47699,265.71,0.889685
222.7,-3.28971,267.708,0.913001,-3.28971,267.708,0.913001,-3.88961,267.46,0.910106,-3.2364,267.679,0.912655,-2.11173,268.061,0.917096,-3.08551,267.9,0.91523,2.40595,265.924,0.892194,1.6317,265.039,0.881835,1.73901,265.653,0.889027
222.6,-2.20992,268.048,0.916942,-2.20992,268.048,0.916942,-2.25207,267.959,0.915918,-3.69355,268.086,0.917394,-4.90616,267.923,0.915493,-2.39577,268.268,0.919507,1.22881,265.102,0.882572,2.07408,265.97,0.89273,0.785271,265.609,0.888508
222.5,-2.65741,267.9,0.915223,-2.65741,267.9,0.915223,-3.97659,268.037,0.91682,-3.46186,268.121,0.91779,-3.05529,268.211,0.918838,-2.6335,268.386,0.920869,1.07362,265.787,0.890592,0.724873,265.901,0.89192,1.44582,265.384,0.88587
222.4,-3.36269,267.702,0.912931,-3.36269,267.702,0.912931,-2.49261,267.999,0.916384,-3.48724,268.39,0.920918,-2.64242,268.306,0.919938,-2.26141,267.891,0.915126,1.46104,265.362,0.885616,2.29304,266.138,0.894689,1.65529,265.856,0.891397
222.3,-2.85336,268.01,0.916511,-2.85336,268.01,0.916511,-3.29829,268.059,0.91707,-2.96977,267.647,0.912289,-3.5492,268.376,0.92075,-1.96667,268.178,0.918458,2.31483,265.544,0.887741,0.576105,265.679,0.889331,1.0137,265.681,0.88935
222.2,-2.67566,268.284,0.91969,-2.67566,268.284,0.91969,-2.00086,268.085,0.917378,-2.04785,268.028,0.916711,-1.53245,268.327,0.920183,-2.23704,268.453,0.921654,1.13278,265.984,0.892891,1.06097,266.313,0.896735,0.615244,265.791,0.890638
222.1,-2.30228,268.103,0.917583,-2.30228,268.103,0.917583,-4.07169,268.005,0.916451,-3.46471,268.336,0.920297,-4.05666,268.26,0.919412,-3.20438,268.478,0.921935,-0.0422432,265.955,0.89255,1.98592,265.853,0.891366,2.35058,266.044,0.893596
222,-3.82368,268.281,0.919659,-3.82368,268.281,0.919659,-2.99273,268.352,0.920476,-2.23072,268.535,0.922604,-2.59066,268.516,0.92238,-3.95678,268.389,0.920905,0.913882,265.803,0.890782,1.19895,265.913,0.892058,1.15585,266.083,0.894048
221.9,-3.60803,268.297,0.919838,-3.60803,268.297,0.919838,-3.30522,268.395,0.92098,-4.1602,268.252,0.919315,-3.36496,268.536,0.922615,-2.17434,268.455,0.921669,2.26895,266.202,0.895447,1.34008,266.466,0.898527,1.81393,265.779,0.890491
221.8,-3.18588,268.336,0.920293,-3.18588,268.336,0.920293,-4.19914,268.471,0.921863,-2.18246,268.258,0.919386,-3.67621,268.863,0.926405,-3.48437,268.406,0.9211,0.811445,266.352,0.897199,0.933609,265.895,0.891854,2.43049,266.336,0.897002
221.7,-4.16037,268.411,0.921161,-4.16037,268.411,0.921161,-3.96375,268.411,0.921164,-2.89427,268.64,0.923816,-2.46106,268.622,0.923607,-3.73129,268.656,0.924,1.04377,266.214,0.895582,1.12549,265.74,0.890045,1.18599,266.012,0.893217
221.6,-4.50441,268.404,0.921076,-4.50441,268.404,0.921076,-2.69162,268.359,0.920558,-3.39332,268.813,0.925822,-2.96288,268.725,0.924804,-1.98089,268.721,0.924752,3.52716,266.418,0.897969,1.78032,266.032,0.893459,1.65025,266.638,0.900527
221.5,-4.20787,268.626,0.923658,-4.20787,268.626,0.923658,-2.52066,268.394,0.920967,-1.22009,268.615,0.923528,-3.6924,268.547,0.922737,-1.78665,268.769,0.925315,1.10794,266.382,0.897548,0.591949,266.398,0.897726,1.17286,266.316,0.89677
221.4,-3.87644,268.621,0.923596,-3.87644,268.621,0.923596,-1.06391,268.658,0.924021,-1.70471,268.563,0.922927,-2.01273,268.612,0.923499,-2.1784,268.918,0.92704,1.25143,266.292,0.896489,2.16662,266.56,0.899624,1.84075,266.373,0.897438
221.3,-4.05217,268.657,0.924013,-4.05217,268.657,0.924013,-2.85373,268.699,0.924502,-2.63376,268.73,0.924864,-3.30452,269.057,0.928649,-3.0067,268.927,0.927148,0.282568,266.414,0.897918,1.41033,266.405,0.897814,2.30595,266.338,0.897025
221.2,-1.95042,268.659,0.924034,-1.95042,268.659,0.924034,-3.6664,268.846,0.926206,-2.12668,269.046,0.928528,-3.01881,269.143,0.92965,-2.63632,269.087,0.929002,0.79716,265.857,0.891407,0.941977,266.638,0.900528,0.41418,266.418,0.897966
221.1,-2.82386,268.7,0.924516,-2.82386,268.7,0.924516,-4.37208,268.772,0.925351,-2.24177,268.746,0.925051,-2.68506,268.899,0.926817,-1.87834,269.174,0.930009,1.763,266.281,0.896362,1.03585,266.601,0.900105,0.677076,266.684,0.901072
221,-3.00753,268.702,0.924535,-3.00753,268.702,0.924535,-3.20461,268.866,0.926434,-2.509,268.856,0.926323,-3.05746,269.056,0.928644,-3.64824,268.965,0.92758,2.02746,266.339,0.897045,2.94834,266.693,0.901169,2.1812,266.765,0.902012
220.9,-3.25433,269.107,0.929233,-3.25433,269.107,0.929233,-1.95013,268.931,0.927191,-3.14846,269.133,0.929533,-3.32591,269.104,0.92919,-1.98034,269.022,0.928244,1.52879,266.27,0.896236,1.19471,266.097,0.894219,0.46153,266.937,0.904018
220.8,-2.11218,269.025,0.928279,-2.11218,269.025,0.928279,-3.50748,269.051,0.928581,-2.68594,269.155,0.929784,-2.06722,269.454,0.933246,-1.99512,269.115,0.929325,0.330693,267.167,0.906695,1.44459,266.886,0.903427,0.71024,266.606,0.900155
220.7,-3.72139,268.982,0.927777,-3.72139,268.982,0.927777,-3.13347,269.115,0.929325,-3.0119,269.4,0.932618,-2.65406,269.334,0.931854,-3.30612,269.401,0.932631,2.14386,266.782,0.902215,1.802,266.569,0.899723,1.72052,266.526,0.899227
220.6,-3.3372,269.186,0.930148,-3.3372,269.186,0.930148,-4.39473,269.336,0.931876,-3.8878,269.835,0.937655,-3.63946,269.796,0.937201,-3.77397,269.36,0.932163,0.773457,266.646,0.900626,1.98327,266.835,0.902833,1.54179,266.71,0.901368
220.5,-2.71095,269.162,0.929861,-2.71095,269.162,0.929861,-2.9141,269.077,0.928877,-3.30157,269.525,0.934071,-3.04575,269.288,0.931325,-2.47498,269.739,0.936537,1.11345,266.496,0.898872,1.37653,266.952,0.904195,1.07233,266.891,0.903478
220.4,-3.85056,269.611,0.93506,-3.85056,269.611,0.93506,-3.60841,269.464,0.933362,-2.16879,270.166,0.941473,-2.38302,269.371,0.93229,-3.48881,269.812,0.937381,2.56343,266.626,0.900388,0.205455,266.873,0.903274,2.1131,266.903,0.903621
220.3,-3.73274,269.651,0.935525,-3.73274,269.651,0.935525,-1.84961,269.722,0.936339,-2.19336,269.874,0.938105,-3.80701,269.705,0.936146,-3.14782,270.09,0.940591,0.707641,266.632,0.900466,2.01119,267.006,0.904824,1.85278,267.006,0.904819
220.2,-1.24838,269.539,0.934232,-1.24838,269.539,0.934232,-3.26639,269.552,0.934381,-2.93993,269.518,0.933983,-2.40413,269.925,0.938685,-3.62905,269.855,0.937885,0.594836,267.21,0.907197,0.944064,267.098,0.905894,0.0596407,267.031,0.90512
220.1,-3.3485,269.645,0.935448,-3.3485,269.645,0.935448,-2.20702,269.702,0.936106,-1.90496,269.54,0.934245,-3.45191,269.94,0.938857,-3.90219,269.535,0.934186,1.33635,267.162,0.906641,0.397375,266.871,0.903246,0.69499,267.156,0.906572
220,-4.5221,269.779,0.937005,-4.5221,269.779,0.937005,-2.32954,269.795,0.937185,-3.01887,269.793,0.937162,-3.49589,269.8,0.937249,-2.14998,270.179,0.941622,0.740896,267.267,0.907865,2.07049,266.864,0.90317,1.03993,267.184,0.9069
219.9,-1.32629,269.932,0.93877,-1.32629,269.932,0.93877,-2.40707,269.803,0.937278,-3.2291,270.066,0.940314,-3.16397,270.016,0.93974,-3.12951,269.717,0.936282,1.3303,267.564,0.911315,0.626747,267.355,0.908884,1.74304,267.476,0.910294
219.8,-2.33279,269.814,0.937411,-2.33279,269.814,0.937411,-1.57135,269.903,0.938432,-2.79393,269.843,0.937741,-3.27049,269.818,0.937453,-1.1681,269.67,0.935745,1.76307,267.321,0.908497,1.62668,267.178,0.906831,0.508742,267.114,0.906083
219.7,-1.75032,269.76,0.936779,-1.75032,269.76,0.936779,-3.3375,270.113,0.940865,-3.59911,269.77,0.936897,-4.33019,269.942,0.938886,-1.76399,270.094,0.940638,1.63604,267.477,0.910308,0.886303,267.525,0.910862,0.302204,267.484,0.910386
219.6,-1.96576,269.623,0.935204,-1.96576,269.623,0.935204,-2.85771,269.78,0.937018,-3.6126,269.922,0.938651,-1.74023,270.066,0.940319,-2.44107,269.781,0.937026,0.774102,267.315,0.908427,1.81881,266.928,0.903916,1.27288,267.526,0.910884
219.5,-3.31387,269.804,0.937286,-3.31387,269.804,0.937286,-2.9522,269.877,0.938136,-1.77632,269.835,0.937653,-1.91517,270.161,0.941408,-2.52244,270.082,0.940505,1.83038,267.35,0.908831,0.00531747,267.369,0.909055,1.23531,267.336,0.908668
219.4,-2.6862,270.105,0.94077,-2.6862,270.105,0.94077,-2.23583,270.207,0.941944,-2.09858,270.058,0.940227,-1.06047,269.93,0.938749,-3.18533,270.197,0.941833,1.68371,267.61,0.911857,1.2464,267.55,0.911156,1.41125,267.071,0.905583
219.3,-2.7136,270.163,0.941439,-2.7136,270.163,0.941439,-2.62189,270.147,0.941254,-2.52542,269.787,0.937095,-3.42819,270.117,0.940911,-1.82212,270.38,0.943942,1.53882,267.418,0.909618,1.02608,267.552,0.911184,0.926763,267.523,0.910846
219.2,-3.0398,269.7,0.936087,-3.0398,269.7,0.936087,-2.79341,269.945,0.938916,-2.60375,270.434,0.944563,-2.93783,270.505,0.945386,-3.82309,270.102,0.940738,1.24897,267.385,0.909235,0.273391,267.485,0.910407,0.553232,267.651,0.912337
219.1,-3.08919,270.019,0.93977,-3.08919,270.019,0.93977,-4.12582,270.329,0.943354,-3.2767,270.509,0.945425,-3.05088,270.63,0.946818,-3.1834,270.326,0.943317,1.71019,267.352,0.908848,2.12972,267.874,0.914924,1.04199,267.506,0.910645
219,-2.12332,270.154,0.941328,-2.12332,270.154,0.941328,-2.76863,270.316,0.943197,-3.30857,270.129,0.941043,-3.06855,270.543,0.945819,-3.39521,270.506,0.945396,1.6265,267.442,0.909906,2.06935,267.271,0.907909,0.989674,267.621,0.911989
218.9,-3.10957,270.202,0.941884,-3.10957,270.202,0.941884,-2.43017,270.379,0.943926,-5.15391,270.56,0.946015,-2.47412,270.303,0.94305,-2.49715,270.243,0.942354,1.6944,267.248,0.907639,1.2834,267.587,0.911592,0.429965,267.508,0.910669
218.8,-2.65742,270.265,0.942616,-2.65742,270.265,0.942616,-3.58833,270.391,0.944068,-3.25086,270.749,0.948198,-2.61955,270.534,0.945717,-2.36149,270.283,0.94282,0.879505,267.545,0.911096,1.00716,268.464,0.921774,1.14298,267.698,0.912874
218.7,-2.5691,270.211,0.94199,-2.5691,270.211,0.94199,-2.20085,270.539,0.94577,-1.05141,270.736,0.948048,-1.05169,270.573,0.946165,-2.45053,270.593,0.946398,2.28822,267.891,0.91512,1.46694,267.595,0.911684,1.45601,267.785,0.913888
218.6,-3.57981,270.536,0.945739,-3.57981,270.536,0.945739,-3.6894,270.546,0.945853,-2.86007,270.921,0.950171,-3.75029,270.725,0.947916,-2.86646,270.778,0.948533,0.594924,267.481,0.91036,0.977283,267.821,0.914315,1.28043,267.984,0.916206
218.5,-1.75521,270.802,0.948802,-1.75521,270.802,0.948802,-3.1099,270.697,0.947595,-1.0768,270.571,0.946139,-1.4646,271.014,0.951247,-3.38301,270.797,0.948745,1.4541,267.499,0.910564,1.48515,267.814,0.914232,1.81796,267.974,0.916088
218.4,-2.11529,270.478,0.945069,-2.11529,270.478,0.945069,-2.29083,270.579,0.946234,-3.03796,270.638,0.946914,-2.36617,270.958,0.950596,-2.14608,270.912,0.950073,0.294808,267.831,0.914425,1.53669,268.056,0.91704,2.03247,267.909,0.915332
218.3,-3.09558,270.666,0.947237,-3.09558,270.666,0.947237,-2.34949,270.794,0.948714,-2.25425,270.592,0.94639,-1.99493,271.123,0.952497,-1.19839,270.949,0.950502,1.18834,268.052,0.916999,0.0189003,267.915,0.915401,1.23807,268.138,0.917993
218.2,-2.60476,270.854,0.949404,-2.60476,270.854,0.949404,-4.19093,271.033,0.951468,-1.91833,271.047,0.95162,-2.39471,270.849,0.949344,-2.5895,270.962,0.950648,1.29995,268.123,0.917818,1.31685,268.062,0.917106,1.43196,268.182,0.918499
218.1,-4.09346,270.682,0.947417,-4.09346,270.682,0.947417,-3.1691,270.834,0.949168,-2.99408,270.546,0.945858,-1.80286,270.437,0.944592,-2.331,270.605,0.946534,1.92058,267.301,0.908262,0.394274,268.493,0.922109,0.998835,268.217,0.918912
218,-2.44919,270.921,0.950177,-2.44919,270.921,0.950177,-2.31671,271.223,0.953651,-2.61743,270.682,0.947422,-1.88346,270.899,0.949923,-1.78876,271.089,0.952106,1.98967,267.837,0.914501,2.42277,268.2,0.918708,0.0629007,268.355,0.920509
217.9,-3.3567,271.005,0.951144,-3.3567,271.005,0.951144,-1.6529,271.117,0.952435,-1.77341,271.626,0.958283,-2.05962,271.654,0.958601,-2.87319,271.217,0.953586,0.811884,268.312,0.920014,1.06913,268.273,0.919563,1.72297,268.337,0.9203
217.8,-2.39204,271.33,0.954886,-2.39204,271.33,0.954886,-3.07511,271.032,0.951454,-2.50543,271.131,0.952596,-2.34044,271.32,0.954762,-2.54597,271.092,0.952145,1.2257,268.311,0.920006,1.68639,267.764,0.913651,2.15058,268.211,0.91884
217.7,-1.97447,271.099,0.952226,-1.97447,271.099,0.952226,-3.28336,271.368,0.955314,-2.59314,271.41,0.955796,-1.59684,271.56,0.95752,-1.25587,271.052,0.951687,0.51268,268.065,0.917141,0.440965,268.322,0.920126,0.551932,268.252,0.919317
217.6,-3.3265,271.096,0.952191,-3.3265,271.096,0.952191,-1.5804,271.341,0.955011,-3.22256,271.505,0.95689,-3.80179,271.695,0.959077,-3.67478,271.516,0.957022,1.57488,268.153,0.91817,1.24411,268.537,0.922628,2.35085,268.373,0.920722
217.5,-3.20362,271.304,0.954579,-3.20362,271.304,0.954579,-2.83116,271.533,0.957209,-2.80024,271.008,0.951178,-3.46849,271.361,0.955239,-3.14627,271.442,0.956167,1.03179,267.934,0.915623,0.915109,268.485,0.922016,1.86934,268.325,0.920158
217.4,-1.83675,271.586,0.957828,-1.83675,271.586,0.957828,-2.88185,271.883,0.961239,-2.01385,271.251,0.953973,-3.03724,271.671,0.958799,-2.77515,271.453,0.956291,0.406127,268.149,0.918119,0.793741,268.673,0.924195,1.36858,268.386,0.920875
217.3,-2.60437,271.358,0.955207,-2.60437,271.358,0.955207,-3.34139,271.89,0.961315,-3.16716,271.75,0.959704,-1.55156,271.228,0.953706,-2.07701,271.687,0.958986,0.742369,268.656,0.924006,1.12939,268.807,0.925755,2.40432,268.39,0.920916
217.2,-3.58385,271.628,0.958301,-3.58385,271.628,0.958301,-1.46413,272,0.962574,-2.12529,271.098,0.952207,-1.215,272.195,0.964811,-3.00842,271.568,0.957613,2.10092,268.442,0.921524,0.797053,268.802,0.925699,1.27448,268.711,0.924639
217.1,-2.2928,271.927,0.961738,-2.2928,271.927,0.961738,-3.43028,271.828,0.960606,-3.31821,271.52,0.957061,-1.3722,272.049,0.963144,-2.63373,271.811,0.960403,0.684366,268.884,0.926651,2.42346,268.838,0.926114,0.80012,268.96,0.927532
217,-3.66748,271.969,0.962227,-3.66748,271.969,0.962227,-2.92809,271.855,0.96091,-1.23239,271.632,0.958355,-2.69247,272.048,0.963128,-2.55091,272.124,0.963999,1.59022,269.003,0.928029,1.53757,268.975,0.927703,0.870377,268.987,0.927842
216.9,-3.38377,272.03,0.962923,-3.38377,272.03,0.962923,-2.25467,271.882,0.961224,-0.726309,272.092,0.963635,-3.50153,272.405,0.967224,-2.2479,272.284,0.965831,1.07123,268.764,0.925251,1.73687,268.888,0.926692,0.594992,269.049,0.928562
216.8,-3.35,272,0.962583,-3.35,272,0.962583,-2.9772,272.281,0.965805,-2.82549,272.074,0.963432,-3.29849,272.437,0.967595,-2.90157,272.42,0.967392,1.5334,268.912,0.926968,0.0983591,268.894,0.926759,2.20532,268.944,0.927337
216.7,-3.71067,272.037,0.963004,-3.71067,272.037,0.963004,-2.52802,271.635,0.958381,-2.52997,271.809,0.960389,-3.58854,271.986,0.962414,-2.41082,272.335,0.966416,1.05546,268.862,0.92639,1.65664,269.695,0.936028,1.46372,268.997,0.927959
216.6,-1.96862,272.156,0.964363,-1.96862,272.156,0.964363,-3.13248,272.258,0.965542,-1.57806,272.123,0.963992,-2.7043,272.138,0.964163,-2.36619,272.336,0.966427,1.20505,268.905,0.926887,1.46082,269.168,0.929935,1.56407,269.27,0.931119
216.5,-2.33891,272.172,0.964546,-2.33891,272.172,0.964546,-1.65555,272.147,0.964269,-3.40519,271.855,0.96091,-3.25368,272.584,0.969269,-3.10859,272.277,0.965752,1.96041,268.74,0.92498,0.0651221,269.197,0.93027,-0.300285,269.257,0.930968
216.4,-3.3897,272.26,0.965558,-3.3897,272.26,0.965558,-4.07358,272.122,0.963983,-2.00243,272.366,0.96678,-3.29177,272.772,0.97143,-3.41322,272.361,0.966723,1.69555,268.939,0.927286,0.76038,269.35,0.932037,0.579003,269.138,0.929589
216.3,-3.11771,272.612,0.969597,-3.11771,272.612,0.969597,-3.50164,272.234,0.965264,-4.24926,271.499,0.956823,-2.96106,272.487,0.968168,-4.52971,272.31,0.966128,0.704035,269.215,0.930484,1.5446,268.992,0.927903,1.89484,269.272,0.93114
216.2,-1.93712,272.36,0.96671,-1.93712,272.36,0.96671,-2.43681,272.387,0.967013,-3.52659,271.711,0.959258,-2.55409,272.74,0.971055,-2.64428,272.478,0.968055,1.73599,269.219,0.930525,1.08143,269.262,0.931019,1.96462,269.428,0.932946
216.1,-3.79181,272.56,0.969,-3.79181,272.56,0.969,-3.64772,272.377,0.966897,-3.50961,272.481,0.968099,-4.00853,272.426,0.96746,-3.40833,272.673,0.970293,2.01606,269.101,0.929159,1.76252,269.191,0.930201,1.13894,269.393,0.932544
216,-2.88153,272.756,0.971243,-2.88153,272.756,0.971243,-3.69356,273.025,0.974327,-2.61906,272.7,0.970599,-2.09359,272.589,0.969331,-2.57607,272.661,0.970152,0.461277,269.341,0.931943,1.47635,269.051,0.928582,1.04691,269.399,0.93261
215.9,-3.91898,272.588,0.969315,-3.91898,272.588,0.969315,-2.75355,272.769,0.971394,-2.81797,272.692,0.970514,-2.07626,272.778,0.971497,-3.13666,272.755,0.971227,1.62931,268.769,0.92531,0.730555,269.501,0.933785,1.51568,269.39,0.932507
215.8,-2.24849,272.537,0.968731,-2.24849,272.537,0.968731,-3.60356,272.435,0.967568,-2.17819,272.839,0.97219,-2.91636,272.737,0.971021,-2.1987,272.697,0.970567,0.737008,269.481,0.933562,0.804601,269.253,0.930917,2.10821,269.546,0.934314
215.7,-3.73307,272.513,0.968463,-3.73307,272.513,0.968463,-4.34708,272.49,0.968195,-3.00355,272.838,0.972186,-1.97659,272.754,0.971219,-1.61479,273.075,0.974899,1.76901,269.545,0.934295,1.78175,269.495,0.933719,1.73563,269.305,0.931517
215.6,-3.57371,272.747,0.971138,-3.57371,272.747,0.971138,-2.7154,272.762,0.971308,-3.87197,272.698,0.970575,-2.30386,273.04,0.974495,-2.39254,273.185,0.976151,1.40048,269.253,0.930919,1.75187,269.906,0.938469,1.54899,269.737,0.936519
215.5,-1.9697,273.086,0.975022,-1.9697,273.086,0.975022,-3.03311,272.831,0.972105,-2.69156,273.08,0.97495,-3.26005,272.382,0.966955,-1.1902,272.876,0.972613,0.287591,269.61,0.935046,2.4597,269.86,0.937933,1.36335,269.663,0.93566
215.4,-2.46047,273.124,0.975454,-2.46047,273.124,0.975454,-2.45527,272.908,0.972983,-2.72246,272.91,0.973007,-2.62549,273.079,0.974937,-2.91331,273.107,0.97526,1.6472,269.613,0.935078,0.611575,269.807,0.937324,1.97208,269.875,0.938113
215.3,-1.36666,272.941,0.973361,-1.36666,272.941,0.973361,-1.74149,273.191,0.976223,-2.6994,273.085,0.975007,-3.01729,273.109,0.975289,-2.70901,273.315,0.977639,1.65769,269.803,0.937285,2.38621,269.474,0.933475,2.04768,270.058,0.940226
215.2,-3.23575,272.972,0.97372,-3.23575,272.972,0.97372,-3.31689,273.033,0.974419,-1.89168,273.136,0.975594,-3.54013,273.655,0.981524,-3.98273,273.338,0.977906,1.26404,269.676,0.935815,0.322444,269.766,0.936848,0.56589,269.805,0.937306
215.1,-3.44811,273.21,0.976434,-3.44811,273.21,0.976434,-2.40974,272.961,0.973591,-1.54905,273.477,0.979487,-3.10926,273.409,0.978715,-2.38291,273.366,0.978225,1.19818,270.088,0.940571,0.886799,269.767,0.936869,2.12226,270.274,0.942719
215,-2.83221,273.273,0.977158,-2.83221,273.273,0.977158,-1.621,273.229,0.976651,-2.98337,273.24,0.976781,-3.11152,273.139,0.975632,-3.8583,273.504,0.979801,1.10725,269.96,0.939091,0.943642,269.863,0.937972,1.27854,270.017,0.93975
214.9,-3.01819,273.335,0.977867,-3.01819,273.335,0.977867,-1.48856,273.652,0.981491,-3.46823,273.487,0.9796,-2.98168,273.39,0.978495,-3.25236,273.356,0.978112,1.57688,269.788,0.937108,1.75912,269.943,0.9389,2.77233,270.092,0.940615
214.8,-2.11668,273.007,0.974119,-2.11668,273.007,0.974119,-2.9332,273.308,0.977563,-2.45951,273.564,0.980479,-3.78744,273.463,0.979333,-4.30829,273.626,0.981191,1.14985,270.229,0.942192,0.463782,270.301,0.943024,2.51034,270.027,0.939871
214.7,-2.58161,273.456,0.979256,-2.58161,273.456,0.979256,-3.08055,273.711,0.982168,-1.33687,273.526,0.98005,-2.89591,273.267,0.977085,-3.59392,273.591,0.980796,0.85157,269.68,0.935854,1.91302,269.869,0.938042,2.26347,270.05,0.940129
214.6,-4.20956,273.633,0.98127,-4.20956,273.633,0.98127,-0.867572,273.628,0.98122,-3.10349,273.379,0.978374,-2.67558,273.544,0.980257,-3.14795,273.776,0.9829,1.90877,269.975,0.939269,1.20088,270.061,0.940254,1.51061,270.267,0.942637
214.5,-3.70933,273.627,0.981205,-3.70933,273.627,0.981205,-2.5856,273.727,0.98235,-2.05636,273.62,0.981121,-2.80806,273.937,0.984746,-2.89733,273.615,0.981068,1.35357,270.004,0.9396,1.72591,270.425,0.944459,2.07526,270.132,0.941081
214.4,-2.66926,273.386,0.978453,-2.66926,273.386,0.978453,-1.54282,274.173,0.987433,-3.18567,273.67,0.981692,-3.49184,273.586,0.980736,-1.32153,273.69,0.981922,1.45795,269.967,0.939178,1.24879,269.948,0.938952,2.67149,270.112,0.940849
214.3,-3.75398,273.353,0.978077,-3.75398,273.353,0.978077,-2.38134,273.756,0.982682,-1.37924,273.419,0.978827,-3.01442,273.701,0.982043,-1.97569,273.846,0.983705,2.23545,270.003,0.939595,2.10634,270.222,0.942121,1.22875,270.526,0.945625
214.2,-2.03314,273.722,0.982292,-2.03314,273.722,0.982292,-3.48194,273.894,0.98425,-2.05097,273.983,0.985263,-3.36722,273.773,0.982872,-2.14509,273.991,0.985353,1.06275,270.111,0.940832,1.59894,270.287,0.942866,0.293831,270.102,0.940734
214.1,-3.0934,274.01,0.985576,-3.0934,274.01,0.985576,-2.17956,273.885,0.984151,-1.00124,274.237,0.988158,-2.47066,274.031,0.985812,-3.08266,273.94,0.98478,2.73164,270.427,0.944476,2.25222,270.395,0.944114,1.23563,270.477,0.945058
214,-2.42332,273.798,0.983155,-2.42332,273.798,0.983155,-2.34937,273.854,0.983792,-1.91887,274.054,0.986075,-2.98729,273.766,0.98279,-1.31114,273.979,0.985225,1.38055,270.385,0.943998,1.1154,270.194,0.94179,2.0963,270.467,0.944947
